ID,ISDELETED,NAME,CURRENCYISOCODE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,PROGRAMME__C,ORDER__C,PRODUCT__C,EXEMPTION_REASONS__C,EXEMPTIONS_ALLOWED__C,MODULE_NAME__C,NUMBER_OF_RESITS_ALLOWED__C
a3w0X000000kEkmQAE,FALSE,MOD-003362,GBP,1517226495000,005b0000005tEONAA2,1517226495000,005b0000005tEONAA2,1517226495000,a3z0X000000oX7YQAU,40,01tb0000004ybNTAAY,,FALSE,<a href=""/a3w0X000000kEkm"" target=""_top"">ICA Intl Diploma In Anti Money Laundering - Virtual Classroom 3</a>,3
a3w0X000000kElVQAU,FALSE,MOD-003371,GBP,1517327057000,005b0000005tEONAA2,1517327057000,005b0000005tEONAA2,1517327057000,a3z0X000000oXL1QAM,10,01tb0000005AeSrAAK,,FALSE,<a href=""/a3w0X000000kElV"" target=""_top"">ICA Int&#39;l Advanced Certificate in Anti Money Laundering Online - Registration</a>,3
a3w0X000000kEuSQAU,FALSE,MOD-003447,GBP,1519037118000,005b0000005tEONAA2,1519037118000,005b0000005tEONAA2,1519037118000,a3z0X000000oayBQAQ,20,01t0X000005CHVEQA4,,FALSE,<a href=""/a3w0X000000kEuS"" target=""_top"">On-site Level 6 - Licencing Law - Workshop 1</a>,3
a3w0X000000kEvaQAE,FALSE,MOD-003461,GBP,1519217747000,005b0000005tEONAA2,1519217747000,005b0000005tEONAA2,1519217747000,a3z0X000000obMIQAY,10,01t0X000005CI2PQAW,,FALSE,<a href=""/a3w0X000000kEva"" target=""_top"">ICA Specialist Certificate in Anti Corruption - Registration</a>,3
a3w0X000000kEzIQAU,FALSE,MOD-003480,GBP,1519908746000,005b0000005tEONAA2,1519908746000,005b0000005tEONAA2,1519908746000,a3z0X000000ocnjQAA,20,01tb0000004N00pAAC,,FALSE,<a href=""/a3w0X000000kEzI"" target=""_top"">Certification in AML &amp; CFT– Workshop 1</a>,3
a3w0X000000kEzrQAE,FALSE,MOD-003487,GBP,1519909157000,005b0000005tEONAA2,1519909157000,005b0000005tEONAA2,1519909157000,a3z0X000000ocnoQAA,40,01tb0000006wgMQAAY,,FALSE,<a href=""/a3w0X000000kEzr"" target=""_top"">ICA Intl Diploma In Anti Money Laundering - Workshop 1c</a>,3
a3w0X000000kF0uQAE,FALSE,MOD-003500,GBP,1519912821000,005b0000005tEONAA2,1519912821000,005b0000005tEONAA2,1519912821000,a3z0X000000ocoSQAQ,70,01tb0000006wgKAAAY,,FALSE,"<a href=""/a3w0X000000kF0u"" target=""_top"">Int&#39;l Diploma in Governance, Risk and Compliance - Workshop 2b</a>",3
a3w0X000000kF1JQAU,FALSE,MOD-003505,GBP,1519986529000,005b0000005tEONAA2,1519986529000,005b0000005tEONAA2,1519986529000,a3z0X000000ocxoQAA,20,01tb0000004N00xAAC,,FALSE,<a href=""/a3w0X000000kF1J"" target=""_top"">Certification in Regulatory Compliance - Workshop One</a>,3
a3w0X000000kF1YQAU,FALSE,MOD-003508,GBP,1519986738000,005b0000005tEONAA2,1519986738000,005b0000005tEONAA2,1520044358000,a3z0X000000ocxoQAA,50,01t0X000005CJmGQAW,,FALSE,<a href=""/a3w0X000000kF1Y"" target=""_top"">Certification in Regulatory Compliance - Assignment Two</a>,3
a3w0X000000kF7qQAE,FALSE,MOD-003552,GBP,1521206951000,005b0000000L1KUAA0,1521206951000,005b0000000L1KUAA0,1521255838000,a3z0X000000oe92QAA,10,01t0X000005CLG7QAO,,FALSE,<a href=""/a3w0X000000kF7q"" target=""_top"">SPPQ Employment Law (HR) Registration</a>,999
a3w0X000000kF85QAE,FALSE,MOD-003555,GBP,1521207031000,005b0000000L1KUAA0,1521207031000,005b0000000L1KUAA0,1521255838000,a3z0X000000oe92QAA,40,01tb0000005AAzyAAG,,FALSE,<a href=""/a3w0X000000kF85"" target=""_top"">SPPQ Employment Law Assignment 3</a>,999
a3w0X000000kFABQA2,FALSE,MOD-003581,GBP,1521717982000,005b0000005tEONAA2,1521717982000,005b0000005tEONAA2,1521772314000,a3z0X000000ofBnQAI,40,01t0X000005CLoHQAW,,FALSE,"<a href=""/a3w0X000000kFAB"" target=""_top"">Int&#39;l Diploma in Governance, Risk and Compliance - Workshop 1c</a>",3
a3w0X000000kFAQQA2,FALSE,MOD-003584,GBP,1521718039000,005b0000005tEONAA2,1521718057000,005b0000005tEONAA2,1521772314000,a3z0X000000ofBnQAI,70,01t0X000005CLoWQAW,,FALSE,"<a href=""/a3w0X000000kFAQ"" target=""_top"">Int&#39;l Diploma in Governance, Risk and Compliance - Workshop 2b</a>",3
a3w0X000000kFCCQA2,FALSE,MOD-003606,GBP,1522237966000,005b0000005tEONAA2,1522237966000,005b0000005tEONAA2,1522287196000,a3z0X000000ogEdQAI,50,01t0X0000072OnnQAE,,FALSE,<a href=""/a3w0X000000kFCC"" target=""_top"">ICA Intl Advanced Certificate in Compliance -  Assignment Two</a>,3
a3w0X000000kFDoQAM,FALSE,MOD-003626,GBP,1522914683000,005b0000005tEONAA2,1522914683000,005b0000005tEONAA2,1523027333000,a3z0X000000ohaaQAA,10,01t0X000005CN6aQAG,,FALSE,<a href=""/a3w0X000000kFDo"" target=""_top"">ICA Certified Professional in GRC - Module 3 Registration</a>,3
a3w0X000000kFEDQA2,FALSE,MOD-003631,GBP,1522916001000,005b0000005tEONAA2,1522916001000,005b0000005tEONAA2,1522916001000,a3z0X000000ohafQAA,20,01t0X000005CN78QAG,,FALSE,<a href=""/a3w0X000000kFED"" target=""_top"">ICA Certified Professional in GRC - Module 4 Masterclass 4a</a>,3
a3w0X000000kFFzQAM,FALSE,MOD-003652,GBP,1524646708000,005b0000005tEONAA2,1524646708000,005b0000005tEONAA2,1524646708000,a3z0X000000olT4QAI,40,01t0X000005CPDNQA4,,FALSE,<a href=""/a3w0X000000kFFz"" target=""_top"">ICA Certificate in ML Risk in Betting and Gaming - Workshop Three</a>,3
a3w0X000000l3vfQAA,FALSE,MOD-004615,GBP,1589551922000,0050X00000A79ttQAB,1589551964000,0050X00000A79ttQAB,1589551964000,a3z0X000000D3W2QAK,40,01t0X00000AueZCQAZ,,FALSE,<a href=""/a3w0X000000l3vf"" target=""_top"">ICA Certificate in Anti Money Laundering - IH – Virtual Classroom 1</a>,99
a3w0X000000l45aQAA,FALSE,MOD-004635,GBP,1590590248000,0050X000008uoG9QAI,1590590248000,0050X000008uoG9QAI,1590590248000,a3z0X000000oymVQAQ,10,01t0X00000A5pJAQAZ,,FALSE,<a href=""/a3w0X000000l45a"" target=""_top"">ICA Specialist Cert in Money Laundering Risk in Private Banking - Registration</a>,1
a3w0X000000l45fQAA,FALSE,MOD-004636,GBP,1590590273000,0050X000008uoG9QAI,1590590273000,0050X000008uoG9QAI,1590590273000,a3z0X000000oymVQAQ,20,01t0X00000AuhcLQAR,,FALSE,<a href=""/a3w0X000000l45f"" target=""_top"">ICA Specialist Cert in Money Laundering Risk in Priv Banking Online - Workshop 1</a>,1
a3w0X000000l469QAA,FALSE,MOD-004642,GBP,1590661253000,0050X000008uoG9QAI,1590661253000,0050X000008uoG9QAI,1590661253000,a3z0X000000oyoCQAQ,30,01t0X00000AuhmRQAR,,FALSE,<a href=""/a3w0X000000l469"" target=""_top"">ICA Prof Postgraduate Dip in Financial Crime Compliance - Masterclass 1</a>,3
a3w0X000000l46TQAQ,FALSE,MOD-004646,GBP,1590661332000,0050X000008uoG9QAI,1590661332000,0050X000008uoG9QAI,1590661332000,a3z0X000000oyoCQAQ,70,01t0X00000AuhlxQAB,,FALSE,<a href=""/a3w0X000000l46T"" target=""_top"">ICA Prof Postgraduate Dip in Financial Crime Compliance - Virtual Classroom 2</a>,3
a3w0X000000l46YQAQ,FALSE,MOD-004647,GBP,1590661356000,0050X000008uoG9QAI,1590661356000,0050X000008uoG9QAI,1590661356000,a3z0X000000oyoCQAQ,80,01t0X00000Auhm2QAB,,FALSE,<a href=""/a3w0X000000l46Y"" target=""_top"">ICA Prof Postgraduate Dip in Financial Crime Compliance - Virtual Classroom 3</a>,3
a3w0X000000l46nQAA,FALSE,MOD-004650,GBP,1590661424000,0050X000008uoG9QAI,1590661424000,0050X000008uoG9QAI,1590661424000,a3z0X000000oyoCQAQ,110,01t0X00000AuhmqQAB,,FALSE,<a href=""/a3w0X000000l46n"" target=""_top"">ICA Prof Postgraduate Dip in Financial Crime Compliance - Masterclass 6</a>,3
a3w0X000000l46xQAA,FALSE,MOD-004652,GBP,1590661470000,0050X000008uoG9QAI,1590661470000,0050X000008uoG9QAI,1590661470000,a3z0X000000oyoCQAQ,130,01t0X00000Auhn0QAB,,FALSE,<a href=""/a3w0X000000l46x"" target=""_top"">ICA Prof Postgraduate Dip in Financial Crime Compliance - Masterclass 8</a>,3
a3w0X000000l47CQAQ,FALSE,MOD-004655,GBP,1590661571000,0050X000008uoG9QAI,1590661571000,0050X000008uoG9QAI,1590661571000,a3z0X000000oyoCQAQ,160,01t0X00000AuhmMQAR,,FALSE,<a href=""/a3w0X000000l47C"" target=""_top"">ICA Prof Postgraduate Dip in Financial Crime Compliance - Virtual Classroom 7</a>,3
a3w0X000000l47MQAQ,FALSE,MOD-004657,GBP,1590661616000,0050X000008uoG9QAI,1590661616000,0050X000008uoG9QAI,1590661616000,a3z0X000000oyoCQAQ,180,01t0X00000AuhnFQAR,,FALSE,<a href=""/a3w0X000000l47M"" target=""_top"">ICA Prof Postgraduate Dip in Financial Crime Compliance - Assessment</a>,3
a3w0X00000112wYQAQ,FALSE,MOD-002678,GBP,1512376256000,005b0000005tEONAA2,1512376256000,005b0000005tEONAA2,1512376256000,a3z0X000000vPMDQA2,60,01tb0000004NeGkAAK,,FALSE,<a href=""/a3w0X00000112wY"" target=""_top"">ICA Intl Diploma In Anti Money Laundering - Assignment One</a>,3
a3w0X00000112wdQAA,FALSE,MOD-002679,GBP,1512376271000,005b0000005tEONAA2,1512376271000,005b0000005tEONAA2,1512441229000,a3z0X000000vPMDQA2,70,01tb0000004NeGQAA0,,FALSE,<a href=""/a3w0X00000112wd"" target=""_top"">ICA Intl Diploma In Anti Money Laundering - Assignment Two</a>,3
a3w0X00000112yKQAQ,FALSE,MOD-002691,GBP,1512385676000,005b0000005tEONAA2,1512385676000,005b0000005tEONAA2,1512385676000,a3z0X000000vPNkQAM,50,01tb0000006wgMaAAI,,FALSE,<a href=""/a3w0X00000112yK"" target=""_top"">ICA Intl Diploma In Anti Money Laundering - Assignment One</a>,3
a3w0X00000112yZQAQ,FALSE,MOD-002694,GBP,1512385737000,005b0000005tEONAA2,1512385737000,005b0000005tEONAA2,1512385737000,a3z0X000000vPNkQAM,80,01tb0000006wgNEAAY,,FALSE,<a href=""/a3w0X00000112yZ"" target=""_top"">ICA Intl Diploma In Anti Money Laundering - Workshop 2c</a>,3
a3w0X00000112yeQAA,FALSE,MOD-002695,GBP,1512385754000,005b0000005tEONAA2,1512385754000,005b0000005tEONAA2,1512441229000,a3z0X000000vPNkQAM,90,01tb0000006wgNJAAY,,FALSE,<a href=""/a3w0X00000112ye"" target=""_top"">ICA Intl Diploma In Anti Money Laundering - Assignment Two</a>,3
a3w0X00000112yjQAA,FALSE,MOD-002696,GBP,1512385953000,005b0000005tEONAA2,1512385953000,005b0000005tEONAA2,1512441229000,a3z0X000000vPNkQAM,100,01t0X0000072NaAQAU,,FALSE,<a href=""/a3w0X00000112yj"" target=""_top"">ICA Intl Diploma In Anti Money Laundering - Assignment Three</a>,3
a3w0X00000112zIQAQ,FALSE,MOD-002703,GBP,1512387368000,005b0000005tEONAA2,1512387368000,005b0000005tEONAA2,1512387368000,a3z0X000000vPO4QAM,70,01tb0000006wgKAAAY,,FALSE,"<a href=""/a3w0X00000112zI"" target=""_top"">Int&#39;l Diploma in Governance, Risk and Compliance - Workshop 2b</a>",3
a3w0X00000112zSQAQ,FALSE,MOD-002705,GBP,1512387408000,005b0000005tEONAA2,1512387408000,005b0000005tEONAA2,1512441229000,a3z0X000000vPO4QAM,90,01tb0000006wgKKAAY,,FALSE,"<a href=""/a3w0X00000112zS"" target=""_top"">ICA Int&#39;l Diploma in Governance, Risk and Compliance - Assignment Two</a>",3
a3w0X00000112zXQAQ,FALSE,MOD-002706,GBP,1512388285000,005b0000005tEONAA2,1512388285000,005b0000005tEONAA2,1522287196000,a3z0X000000vPO4QAM,100,01t0X0000072NaUQAU,,FALSE,"<a href=""/a3w0X00000112zX"" target=""_top"">ICA Int&#39;l Diploma in Governance, Risk and Compliance - Assignment Three</a>",3
a3w0X00000112zdQAA,FALSE,MOD-002708,GBP,1512399766000,005b00000024A7xAAE,1514548701000,005b0000000L061AAC,1517625296000,a3z0X000000vPQXQA2,20,01tb00000072N7nAAE,,FALSE,"<a href=""/a3w0X00000112zd"" target=""_top"">Unit 1: Law, Evidence, Procedure and Best Practice Assignment</a>",1
a3w0X00000112zfQAA,FALSE,MOD-002710,GBP,1512399766000,005b00000024A7xAAE,1514886264000,005b0000000L061AAC,1516847725000,a3z0X000000vPQYQA2,20,01tb00000072N6bAAE,,FALSE,<a href=""/a3w0X00000112zf"" target=""_top"">Part 2 - Giving Evidence - Witness Familiarisation</a>,1
a3w0X00000112zoQAA,FALSE,MOD-002719,GBP,1512399820000,005b00000024A7xAAE,1514888879000,005b0000000L061AAC,1516761214000,a3z0X000000vPQaQAM,30,01tb00000072N7yAAE,,FALSE,<a href=""/a3w0X00000112zo"" target=""_top"">Unit 8: Regulation of Investigatory Powers Act and Data Protection</a>,1
a3w0X000001130CQAQ,FALSE,MOD-002743,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPPaQAM,1,01tb00000072N5yAAE,,FALSE,"<a href=""/a3w0X000001130C"" target=""_top"">Law, Evidence, Procedure and Best Practice</a>",1
a3w0X000001130DQAQ,FALSE,MOD-002744,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPPaQAM,1,01tb00000072N7nAAE,,FALSE,"<a href=""/a3w0X000001130D"" target=""_top"">Unit 1: Law, Evidence, Procedure and Best Practice Assignment</a>",1
a3w0X000001130KQAQ,FALSE,MOD-002751,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPPcQAM,1,01tb00000072N7tAAE,,FALSE,<a href=""/a3w0X000001130K"" target=""_top"">APCIP Unit 3 - Investigative Interviewing Assignment</a>,1
a3w0X000001130NQAQ,FALSE,MOD-002754,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPPdQAM,1,01tb00000072N74AAE,,FALSE,<a href=""/a3w0X000001130N"" target=""_top"">Regulation of Investigatory Powers Act (RIPA) Training</a>,1
a3w0X000001130QQAQ,FALSE,MOD-002757,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPPeQAM,1,01tb00000072N4vAAE,,FALSE,<a href=""/a3w0X000001130Q"" target=""_top"">Employment Law and Investigation</a>,1
a3w0X000001130RQAQ,FALSE,MOD-002758,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPPeQAM,1,01tb00000072N7vAAE,,FALSE,<a href=""/a3w0X000001130R"" target=""_top"">Unit 5: Employment Law and Investigations</a>,1
a3w0X000001130YQAQ,FALSE,MOD-002765,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1514946857000,a3z0X000000vPPgQAM,1,01tb00000072N7wAAE,,FALSE,<a href=""/a3w0X000001130Y"" target=""_top"">Unit 6: Alternative Dispute Resolution Negotiation and Mediation</a>,1
a3w0X0000011310QAA,FALSE,MOD-002793,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQkQAM,1,01tb00000072N4EAAU,,FALSE,<a href=""/a3w0X0000011310"" target=""_top"">Cognitive Interviewing Assignment</a>,1
a3w0X000001131QQAQ,FALSE,MOD-002819,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPPsQAM,1,01tb00000072N7nAAE,,FALSE,"<a href=""/a3w0X000001131Q"" target=""_top"">Unit 1: Law, Evidence, Procedure and Best Practice Assignment</a>",1
a3w0X000001131aQAA,FALSE,MOD-002829,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQrQAM,1,01tb00000072N3fAAE,,FALSE,<a href=""/a3w0X000001131a"" target=""_top"">Advanced Investigative Interviewing Health and Safety</a>,1
a3w0X000001131cQAA,FALSE,MOD-002831,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPPuQAM,1,01tb00000072N7tAAE,,FALSE,<a href=""/a3w0X000001131c"" target=""_top"">APCIP Unit 3 - Investigative Interviewing Assignment</a>,1
a3w0X000001131hQAA,FALSE,MOD-002836,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPPvQAM,1,01tb00000072N7nAAE,,FALSE,"<a href=""/a3w0X000001131h"" target=""_top"">Unit 1: Law, Evidence, Procedure and Best Practice Assignment</a>",1
a3w0X000001131sQAA,FALSE,MOD-002847,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQ4QAM,1,01tb00000072N3kAAE,,FALSE,<a href=""/a3w0X000001131s"" target=""_top"">Advocacy</a>,1
a3w0X000001131vQAA,FALSE,MOD-002850,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQ5QAM,1,01tb00000072N4DAAU,,FALSE,<a href=""/a3w0X000001131v"" target=""_top"">Cognitive Interviewing</a>,1
a3w0X000001131wQAA,FALSE,MOD-002851,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQ5QAM,1,01tb00000072N4EAAU,,FALSE,<a href=""/a3w0X000001131w"" target=""_top"">Cognitive Interviewing Assignment</a>,1
a3w0X000001131yQAA,FALSE,MOD-002853,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQ6QAM,1,01tb00000072N4MAAU,,FALSE,<a href=""/a3w0X000001131y"" target=""_top"">Conflict Management</a>,1
a3w0X0000011325QAA,FALSE,MOD-002860,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQ8QAM,1,01tb00000072N7vAAE,,FALSE,<a href=""/a3w0X0000011325"" target=""_top"">Unit 5: Employment Law and Investigations</a>,1
a3w0X0000011327QAA,FALSE,MOD-002862,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQ9QAM,1,01tb00000072N5uAAE,,FALSE,"<a href=""/a3w0X0000011327"" target=""_top"">Law, Evidence, Procedure &amp; Best Practice - Northern Ireland</a>",1
a3w0X000001132AQAQ,FALSE,MOD-002865,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQAQA2,1,01tb00000072N76AAE,,FALSE,"<a href=""/a3w0X000001132A"" target=""_top"">Roles, Responsibilities and Ethics of Investigation</a>",1
a3w0X000001132FQAQ,FALSE,MOD-002870,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQBQA2,1,01tb00000072N7yAAE,,FALSE,<a href=""/a3w0X000001132F"" target=""_top"">Unit 8: Regulation of Investigatory Powers Act and Data Protection</a>,1
a3w0X000001132HQAQ,FALSE,MOD-002872,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQCQA2,1,01tb00000072N75AAE,,FALSE,<a href=""/a3w0X000001132H"" target=""_top"">RIPA Assessment</a>,1
a3w0X000001132JQAQ,FALSE,MOD-002874,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQDQA2,1,01tb00000072N4FAAU,,FALSE,<a href=""/a3w0X000001132J"" target=""_top"">Collecting Electronic and Digital Evidence</a>,1
a3w0X000001132KQAQ,FALSE,MOD-002875,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQDQA2,1,01tb00000072N7zAAE,,FALSE,<a href=""/a3w0X000001132K"" target=""_top"">Unit 9: Collecting Electronic and Digital Evidence</a>,1
a3w0X000001132SQAQ,FALSE,MOD-002883,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQFQA2,1,01tb00000072N7sAAE,,FALSE,"<a href=""/a3w0X000001132S"" target=""_top"">Unit 2: Statement, Report Writing &amp; Giving Evidence</a>",1
a3w0X000001132WQAQ,FALSE,MOD-002887,GBP,1512399820000,005b00000024A7xAAE,1517504408000,005b0000000L1KUAA0,1519353198000,a3z0X000000vPQVQA2,11,01tb00000072N43AAE,,FALSE,"<a href=""/a3w0X000001132W"" target=""_top"">CHIA Unit 1 Law, Evidence, Procedure and Best Practice</a>",1
a3w0X000001132dQAA,FALSE,MOD-002894,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQIQA2,1,01tb00000072N3dAAE,,FALSE,<a href=""/a3w0X000001132d"" target=""_top"">Investigative Interviewing</a>,1
a3w0X000001132kQAA,FALSE,MOD-002901,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQKQA2,1,01tb00000072N4EAAU,,FALSE,<a href=""/a3w0X000001132k"" target=""_top"">Cognitive Interviewing Assignment</a>,1
a3w0X000001132nQAA,FALSE,MOD-002904,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQLQA2,1,01tb00000072N7qAAE,,FALSE,<a href=""/a3w0X000001132n"" target=""_top"">Unit 12: Managing Conflict in the Workplace</a>,1
a3w0X000001132pQAA,FALSE,MOD-002906,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQMQA2,1,01tb00000072N4jAAE,,FALSE,<a href=""/a3w0X000001132p"" target=""_top"">Cross Examination Day</a>,1
a3w0X000001132wQAA,FALSE,MOD-002913,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQOQA2,1,01tb00000072N7nAAE,,FALSE,"<a href=""/a3w0X000001132w"" target=""_top"">Unit 1: Law, Evidence, Procedure and Best Practice Assignment</a>",1
a3w0X000001132zQAA,FALSE,MOD-002916,GBP,1512399820000,005b00000024A7xAAE,1512399820000,005b00000024A7xAAE,1512399820000,a3z0X000000vPQPQA2,1,01tb00000072N77AAE,,FALSE,"<a href=""/a3w0X000001132z"" target=""_top"">Roles, Responsibilities and Ethics of Investigations MCT</a>",1
a3w0X0000011331QAA,FALSE,MOD-002918,GBP,1512399821000,005b00000024A7xAAE,1512399821000,005b00000024A7xAAE,1512399821000,a3z0X000000vPQQQA2,1,01tb00000072N4qAAE,,FALSE,<a href=""/a3w0X0000011331"" target=""_top"">Data Protection Training</a>,1
a3w0X0000011335QAA,FALSE,MOD-002922,GBP,1512399821000,005b00000024A7xAAE,1512399821000,005b00000024A7xAAE,1512399821000,a3z0X000000vPQRQA2,1,01tb00000072N75AAE,,FALSE,<a href=""/a3w0X0000011335"" target=""_top"">RIPA Assessment</a>,1
a3w0X000001133GQAQ,FALSE,MOD-002933,GBP,1512399821000,005b00000024A7xAAE,1512399821000,005b00000024A7xAAE,1512399821000,a3z0X000000vPQUQA2,1,01tb00000072N7sAAE,,FALSE,"<a href=""/a3w0X000001133G"" target=""_top"">Unit 2: Statement, Report Writing &amp; Giving Evidence</a>",1
a3w0X000001133IQAQ,FALSE,MOD-002935,GBP,1512399821000,005b00000024A7xAAE,1512399821000,005b00000024A7xAAE,1512399821000,a3z0X000000vPQtQAM,1,01tb00000072N7tAAE,,FALSE,<a href=""/a3w0X000001133I"" target=""_top"">APCIP Unit 3 - Investigative Interviewing Assignment</a>,1
a3w0X000001133JQAQ,FALSE,MOD-002936,GBP,1512399821000,005b00000024A7xAAE,1512399821000,005b00000024A7xAAE,1512399821000,a3z0X000000vPQtQAM,1,01tb00000072N3gAAE,,FALSE,"<a href=""/a3w0X000001133J"" target=""_top"">Advanced Investigative Interviewing HR, Line Managers, and others</a>",1
a3w0X000001133MQAQ,FALSE,MOD-002939,GBP,1512399821000,005b00000024A7xAAE,1512399821000,005b00000024A7xAAE,1512399821000,a3z0X000000vPPwQAM,1,01tb00000072N3gAAE,,FALSE,"<a href=""/a3w0X000001133M"" target=""_top"">Advanced Investigative Interviewing HR, Line Managers, and others</a>",1
a3w0X000001133WQAQ,FALSE,MOD-002949,GBP,1512399821000,005b00000024A7xAAE,1512399821000,005b00000024A7xAAE,1512399821000,a3z0X000000vPPzQAM,1,01tb00000072N7nAAE,,FALSE,"<a href=""/a3w0X000001133W"" target=""_top"">Unit 1: Law, Evidence, Procedure and Best Practice Assignment</a>",1
a3w0X000001133XQAQ,FALSE,MOD-002950,GBP,1512399821000,005b00000024A7xAAE,1512399821000,005b00000024A7xAAE,1512399821000,a3z0X000000vPPzQAM,1,01tb00000072N62AAE,,FALSE,"<a href=""/a3w0X000001133X"" target=""_top"">Law, Evidence, Procedure and Best Practice (EH and TS) - Northern Ireland</a>",1
a3w0X000001133YQAQ,FALSE,MOD-002951,GBP,1512399821000,005b00000024A7xAAE,1512399821000,005b00000024A7xAAE,1512399821000,a3z0X000000vPQWQA2,1,01tb00000072N49AAE,,FALSE,<a href=""/a3w0X000001133Y"" target=""_top"">Civil Law and Procedure Day 2</a>,1
a3w0X000001133eQAA,FALSE,MOD-002957,GBP,1512399821000,005b00000024A7xAAE,1512399821000,005b00000024A7xAAE,1512399821000,a3z0X000000vPQ0QAM,1,01tb00000072N74AAE,,FALSE,<a href=""/a3w0X000001133e"" target=""_top"">Regulation of Investigatory Powers Act (RIPA) Training</a>,1
a3w0X000001133qQAA,FALSE,MOD-002969,GBP,1512399821000,005b00000024A7xAAE,1512399821000,005b00000024A7xAAE,1512399821000,a3z0X000000vPQ1QAM,1,01tb00000072N7rAAE,,FALSE,<a href=""/a3w0X000001133q"" target=""_top"">Unit 13 Open Source Internet Investigations</a>,1
a3w0X000001135YQAQ,FALSE,MOD-002973,GBP,1512648586000,005b0000005tEONAA2,1512648586000,005b0000005tEONAA2,1512648586000,a3z0X000000vPsTQAU,20,01tb0000004N03yAAC,,FALSE,"<a href=""/a3w0X000001135Y"" target=""_top"">ICA International Diploma in Governance, Risk and Compliance - Workshop 1</a>",3
a3w0X000001135nQAA,FALSE,MOD-002976,GBP,1512648636000,005b0000005tEONAA2,1512648636000,005b0000005tEONAA2,1512648636000,a3z0X000000vPsTQAU,50,01tb0000004N041AAC,,FALSE,"<a href=""/a3w0X000001135n"" target=""_top"">ICA International Diploma in Governance, Risk and Compliance - Workshop 4</a>",3
a3w0X000001136MQAQ,FALSE,MOD-002983,GBP,1512996803000,005b0000000L1KUAA0,1512996803000,005b0000000L1KUAA0,1517452407000,a3z0X000000vQTUQA2,15,01t0X0000072OTdQAM,,FALSE,<a href=""/a3w0X000001136M"" target=""_top"">Best Interest Assessor Registration</a>,3
