,table_name,schema_name,column_name,data_type,null?,default,kind,expression,comment,database_name,autoincrement
3121,ACCOUNT,TEST_STAGE,BILLINGCOUNTRYCODE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3122,ACCOUNT,TEST_STAGE,BILLINGLATITUDE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3123,ACCOUNT,TEST_STAGE,BILLINGLONGITUDE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3124,ACCOUNT,TEST_STAGE,BILLINGGEOCODEACCURACY,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3125,ACCOUNT,TEST_STAGE,SHIPPINGSTREET,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3126,ACCOUNT,TEST_STAGE,SHIPPINGCITY,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3127,ACCOUNT,TEST_STAGE,SHIPPINGSTATE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3128,ACCOUNT,TEST_STAGE,SHIPPINGPOSTALCODE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3129,ACCOUNT,TEST_STAGE,SHIPPINGCOUNTRY,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3130,ACCOUNT,TEST_STAGE,SHIPPINGSTATECODE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3131,ACCOUNT,TEST_STAGE,SHIPPINGCOUNTRYCODE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3132,ACCOUNT,TEST_STAGE,SHIPPINGLATITUDE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3133,ACCOUNT,TEST_STAGE,SHIPPINGLONGITUDE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3134,ACCOUNT,TEST_STAGE,SHIPPINGGEOCODEACCURACY,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3135,ACCOUNT,TEST_STAGE,PHONE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3136,ACCOUNT,TEST_STAGE,FAX,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3137,ACCOUNT,TEST_STAGE,ACCOUNTNUMBER,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3138,ACCOUNT,TEST_STAGE,WEBSITE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3139,ACCOUNT,TEST_STAGE,PHOTOURL,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3140,ACCOUNT,TEST_STAGE,SIC,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3141,ACCOUNT,TEST_STAGE,INDUSTRY,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3142,ACCOUNT,TEST_STAGE,ANNUALREVENUE,"{""type"":""REAL"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
3143,ACCOUNT,TEST_STAGE,NUMBEROFEMPLOYEES,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3144,ACCOUNT,TEST_STAGE,OWNERSHIP,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3145,ACCOUNT,TEST_STAGE,TICKERSYMBOL,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3146,ACCOUNT,TEST_STAGE,DESCRIPTION,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3147,ACCOUNT,TEST_STAGE,RATING,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3148,ACCOUNT,TEST_STAGE,SITE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3149,ACCOUNT,TEST_STAGE,CURRENCYISOCODE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3150,ACCOUNT,TEST_STAGE,OWNERID,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3151,ACCOUNT,TEST_STAGE,CREATEDDATE,"{""type"":""FIXED"",""precision"":38,""scale"":0,""nullable"":true}",true,,COLUMN,,,SALESFORCE,
3152,ACCOUNT,TEST_STAGE,CREATEDBYID,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3153,ACCOUNT,TEST_STAGE,LASTMODIFIEDDATE,"{""type"":""FIXED"",""precision"":38,""scale"":0,""nullable"":true}",true,,COLUMN,,,SALESFORCE,
3154,ACCOUNT,TEST_STAGE,LASTMODIFIEDBYID,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3155,ACCOUNT,TEST_STAGE,SYSTEMMODSTAMP,"{""type"":""FIXED"",""precision"":38,""scale"":0,""nullable"":true}",true,,COLUMN,,,SALESFORCE,
3156,ACCOUNT,TEST_STAGE,LASTACTIVITYDATE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3157,ACCOUNT,TEST_STAGE,LASTVIEWEDDATE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3158,ACCOUNT,TEST_STAGE,LASTREFERENCEDDATE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3159,ACCOUNT,TEST_STAGE,PERSONCONTACTID,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3160,ACCOUNT,TEST_STAGE,ISPERSONACCOUNT,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
3161,ACCOUNT,TEST_STAGE,PERSONMAILINGSTREET,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3162,ACCOUNT,TEST_STAGE,PERSONMAILINGCITY,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3163,ACCOUNT,TEST_STAGE,PERSONMAILINGSTATE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3164,ACCOUNT,TEST_STAGE,PERSONMAILINGPOSTALCODE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3165,ACCOUNT,TEST_STAGE,PERSONMAILINGCOUNTRY,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3166,ACCOUNT,TEST_STAGE,PERSONMAILINGSTATECODE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3167,ACCOUNT,TEST_STAGE,PERSONMAILINGCOUNTRYCODE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3168,ACCOUNT,TEST_STAGE,PERSONMAILINGLATITUDE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3169,ACCOUNT,TEST_STAGE,PERSONMAILINGLONGITUDE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3170,ACCOUNT,TEST_STAGE,PERSONMAILINGGEOCODEACCURACY,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3171,ACCOUNT,TEST_STAGE,PERSONOTHERSTREET,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3172,ACCOUNT,TEST_STAGE,PERSONOTHERCITY,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3173,ACCOUNT,TEST_STAGE,PERSONOTHERSTATE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3174,ACCOUNT,TEST_STAGE,PERSONOTHERPOSTALCODE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3175,ACCOUNT,TEST_STAGE,PERSONOTHERCOUNTRY,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3176,ACCOUNT,TEST_STAGE,PERSONOTHERSTATECODE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3177,ACCOUNT,TEST_STAGE,PERSONOTHERCOUNTRYCODE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3178,ACCOUNT,TEST_STAGE,PERSONOTHERLATITUDE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3179,ACCOUNT,TEST_STAGE,PERSONOTHERLONGITUDE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3180,ACCOUNT,TEST_STAGE,PERSONOTHERGEOCODEACCURACY,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3181,ACCOUNT,TEST_STAGE,PERSONMOBILEPHONE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3182,ACCOUNT,TEST_STAGE,PERSONHOMEPHONE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3183,ACCOUNT,TEST_STAGE,PERSONOTHERPHONE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3184,ACCOUNT,TEST_STAGE,PERSONASSISTANTPHONE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3185,ACCOUNT,TEST_STAGE,PERSONEMAIL,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3186,ACCOUNT,TEST_STAGE,PERSONTITLE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3187,ACCOUNT,TEST_STAGE,PERSONDEPARTMENT,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3188,ACCOUNT,TEST_STAGE,PERSONASSISTANTNAME,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3189,ACCOUNT,TEST_STAGE,PERSONLEADSOURCE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3190,ACCOUNT,TEST_STAGE,PERSONBIRTHDATE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3191,ACCOUNT,TEST_STAGE,PERSONHASOPTEDOUTOFEMAIL,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
3192,ACCOUNT,TEST_STAGE,PERSONHASOPTEDOUTOFFAX,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
3193,ACCOUNT,TEST_STAGE,PERSONDONOTCALL,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
3194,ACCOUNT,TEST_STAGE,PERSONLASTCUREQUESTDATE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3195,ACCOUNT,TEST_STAGE,PERSONLASTCUUPDATEDATE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3196,ACCOUNT,TEST_STAGE,PERSONEMAILBOUNCEDREASON,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3197,ACCOUNT,TEST_STAGE,PERSONEMAILBOUNCEDDATE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3198,ACCOUNT,TEST_STAGE,PERSONINDIVIDUALID,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3199,ACCOUNT,TEST_STAGE,JIGSAW,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3200,ACCOUNT,TEST_STAGE,JIGSAWCOMPANYID,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3201,ACCOUNT,TEST_STAGE,ACCOUNTSOURCE,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3202,ACCOUNT,TEST_STAGE,SICDESC,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3203,ACCOUNT,TEST_STAGE,LEGACY_SUN_ACCOUNT_NUMBER__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3204,ACCOUNT,TEST_STAGE,EC_COUNTRY__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
3205,ACCOUNT,TEST_STAGE,FFERPCORE__EXEMPTIONCERTIFICATE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3206,ACCOUNT,TEST_STAGE,SUPER_OFFICE_ID__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3207,ACCOUNT,TEST_STAGE,FFERPCORE__ISBILLINGADDRESSVALIDATED__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
3208,ACCOUNT,TEST_STAGE,ELECTRONIC_INVOICE_EMAIL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3209,ACCOUNT,TEST_STAGE,LEGAL_TOP_200_FIRM__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
3210,ACCOUNT,TEST_STAGE,BSLDBID__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3211,ACCOUNT,TEST_STAGE,FFERPCORE__ISSHIPPINGADDRESSVALIDATED__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
3212,ACCOUNT,TEST_STAGE,ACCOUNT_STATUS__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3213,ACCOUNT,TEST_STAGE,MAIN_EMAIL_ADDRESS__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3214,ACCOUNT,TEST_STAGE,CARITASDBID__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3215,ACCOUNT,TEST_STAGE,FFERPCORE__OUTPUTVATCODE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3216,ACCOUNT,TEST_STAGE,LEGALDBID__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3217,ACCOUNT,TEST_STAGE,CHARITIESDBID__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3218,ACCOUNT,TEST_STAGE,CLIDBID__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3219,ACCOUNT,TEST_STAGE,C2G__CODAACCOUNTTRADINGCURRENCY__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3220,ACCOUNT,TEST_STAGE,C2G__CODAACCOUNTSPAYABLECONTROL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3221,ACCOUNT,TEST_STAGE,C2G__CODAACCOUNTSRECEIVABLECONTROL__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3222,ACCOUNT,TEST_STAGE,C2G__CODAALLOWDELETEINUSE__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
3223,ACCOUNT,TEST_STAGE,C2G__CODABANKACCOUNTNAME__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3224,ACCOUNT,TEST_STAGE,C2G__CODABANKACCOUNTNUMBER__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3225,ACCOUNT,TEST_STAGE,C2G__CODABANKACCOUNTREFERENCE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3226,ACCOUNT,TEST_STAGE,C2G__CODABANKCITY__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3227,ACCOUNT,TEST_STAGE,C2G__CODABANKCOUNTRY__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3228,ACCOUNT,TEST_STAGE,C2G__CODABANKFAX__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3229,ACCOUNT,TEST_STAGE,C2G__CODABANKIBANNUMBER__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3230,ACCOUNT,TEST_STAGE,C2G__CODABANKNAME__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3231,ACCOUNT,TEST_STAGE,C2G__CODABANKPHONE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3232,ACCOUNT,TEST_STAGE,C2G__CODABANKSWIFTNUMBER__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3233,ACCOUNT,TEST_STAGE,C2G__CODABANKSORTCODE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3234,ACCOUNT,TEST_STAGE,C2G__CODABANKSTATEPROVINCE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3235,ACCOUNT,TEST_STAGE,C2G__CODABANKSTREET__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3236,ACCOUNT,TEST_STAGE,C2G__CODABANKZIPPOSTALCODE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3237,ACCOUNT,TEST_STAGE,C2G__CODABASEDATE1__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3238,ACCOUNT,TEST_STAGE,C2G__CODABASEDATE2__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3239,ACCOUNT,TEST_STAGE,C2G__CODABASEDATE3__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3240,ACCOUNT,TEST_STAGE,C2G__CODABASEDATE4__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3241,ACCOUNT,TEST_STAGE,C2G__CODABILLINGADDRESSISVALID__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
3242,ACCOUNT,TEST_STAGE,C2G__CODABILLINGMETHOD__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3243,ACCOUNT,TEST_STAGE,C2G__CODACREDITAGENCY__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3244,ACCOUNT,TEST_STAGE,C2G__CODACREDITLIMITENABLED__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
3245,ACCOUNT,TEST_STAGE,C2G__CODACREDITLIMITREVIEWED__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3246,ACCOUNT,TEST_STAGE,C2G__CODACREDITLIMIT__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3247,ACCOUNT,TEST_STAGE,C2G__CODACREDITMANAGER__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3248,ACCOUNT,TEST_STAGE,C2G__CODACREDITRATINGREVIEWED__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3249,ACCOUNT,TEST_STAGE,C2G__CODACREDITRATING__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3250,ACCOUNT,TEST_STAGE,C2G__CODACREDITREFERENCE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3251,ACCOUNT,TEST_STAGE,C2G__CODACREDITSTATUS__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3252,ACCOUNT,TEST_STAGE,C2G__CODADAYSOFFSET1__C,"{""type"":""REAL"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
3253,ACCOUNT,TEST_STAGE,C2G__CODADAYSOFFSET2__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3254,ACCOUNT,TEST_STAGE,C2G__CODADAYSOFFSET3__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3255,ACCOUNT,TEST_STAGE,C2G__CODADAYSOFFSET4__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
3256,ACCOUNT,TEST_STAGE,C2G__CODADEFAULTEXPENSEACCOUNT__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
