ID,ISDELETED,NAME,CURRENCYISOCODE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,LASTACTIVITYDATE,CONTACT__C,LA1__C,FEE__C
a420X000000Ohf4QAC,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050820000,005b0000000L1KUAA0,1571050820000,,003b000001aZqvSAAS,a3Qb00000008ULuEAM,0
a420X000000Ohf7QAC,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050820000,005b0000000L1KUAA0,1571050820000,,003b000001aZqw4AAC,a3Qb00000008ULuEAM,0
a420X000000OhfDQAS,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050783000,005b0000000L1KUAA0,1571050784000,,003b000001aZqzbAAC,a3Qb00000008ULuEAM,0
a420X000000OhfFQAS,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050856000,005b0000000L1KUAA0,1571050857000,,003b000001aZqZkAAK,a3Qb00000008ULuEAM,0
a420X000000OhfGQAS,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050815000,005b0000000L1KUAA0,1571050815000,,003b000001aZr31AAC,a3Qb00000008ULuEAM,0
a420X000000OhfHQAS,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050852000,005b0000000L1KUAA0,1571050852000,,003b000001aZr3nAAC,a3Qb00000008ULuEAM,0
a420X000000OhfKQAS,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050852000,005b0000000L1KUAA0,1571050852000,,003b000001aZr6rAAC,a3Qb00000008ULuEAM,0
a420X000000OhfLQAS,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050836000,005b0000000L1KUAA0,1571050836000,,003b000001aZr7VAAS,a3Qb00000008ULuEAM,0
a420X000000OhfQQAS,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050856000,005b0000000L1KUAA0,1571050857000,,003b000001aZrABAA0,a3Qb00000008ULuEAM,0
a420X000000OhfSQAS,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050783000,005b0000000L1KUAA0,1571050784000,,003b000001aZrC0AAK,a3Qb00000008ULuEAM,0
a420X000000OhfZQAS,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050846000,005b0000000L1KUAA0,1571050847000,,003b000001aZrJ3AAK,a3Qb00000008ULuEAM,0
a420X000000OhfeQAC,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050798000,005b0000000L1KUAA0,1571050798000,,003b000001aZrMwAAK,a3Qb00000008ULuEAM,0
a420X000000OhffQAC,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050846000,005b0000000L1KUAA0,1571050847000,,003b000001aZrN4AAK,a3Qb00000008ULuEAM,0
a420X000000OhflQAC,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050852000,005b0000000L1KUAA0,1571050852000,,003b000001gNHRyAAO,a3Qb00000008ULuEAM,0
a420X000000OhfpQAC,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050826000,005b0000000L1KUAA0,1571050826000,,003b000001kFglnAAC,a3Qb00000008ULuEAM,0
a420X000000OhfyQAC,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050798000,005b0000000L1KUAA0,1571050798000,,003b000001Qa58bAAB,a3Qb00000008ULuEAM,0
a420X000000Ohg9QAC,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050798000,005b0000000L1KUAA0,1571050798000,,003b000001VkIyGAAV,a3Qb00000008ULuEAM,0
a420X000000OhgBQAS,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050815000,005b0000000L1KUAA0,1571050815000,,003b000001WgtAuAAJ,a3Qb00000008ULuEAM,0
a420X000000OhgFQAS,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050804000,005b0000000L1KUAA0,1571050804000,,003b000001xx8gMAAQ,a3Qb00000008ULuEAM,0
a420X000000OhgLQAS,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050783000,005b0000000L1KUAA0,1571050784000,,003b0000021kFO2AAM,a3Qb00000008ULuEAM,0
a420X000000OhgMQAS,FALSE,FRA Speaker,GBP,1571048328000,005b0000000L1KUAA0,1571050841000,005b0000000L1KUAA0,1571050842000,,003b0000021kgldAAA,a3Qb00000008ULuEAM,0
a420X000000OhgPQAS,FALSE,FRA Speaker,GBP,1571049853000,005b0000000L1KUAA0,1571050783000,005b0000000L1KUAA0,1571050784000,,0030X00002gW50XQAS,a3Qb00000008ULuEAM,0
a420X000000OhgjQAC,FALSE,Assistant Invig -  CLI,GBP,1571064557000,005b0000000LhV0AAK,1571064613000,005b0000000LhV0AAK,1571064613000,,003b000000wtwZ7AAI,a3Qb000000000t1EAA,70
a420X000000OhhmQAC,FALSE,CLS Full Day,GBP,1571682028000,005b0000000LhkRAAS,1571682028000,005b0000000LhkRAAS,1571682028000,,0030X00002h3qqJQAQ,a3Qb000000000tHEAQ,0
a420X000000OhipQAC,FALSE,CLS Full Day,GBP,1571745598000,005b0000000LhkRAAS,1571745598000,005b0000000LhkRAAS,1571745598000,,003b000001Qb370AAB,a3Qb000000000tHEAQ,0
a420X000000OhjJQAS,FALSE,CLI - Assistant Invigilator Fee,GBP,1571826555000,005b0000000LhV0AAK,1571826573000,005b0000000LhV0AAK,1571826573000,,0030X00002h55awQAA,a3Qb000000000t1EAA,70
a420X000000OhjOQAS,FALSE,Half Day,GBP,1571827065000,005b0000005kCicAAE,1571827065000,005b0000005kCicAAE,1571827065000,,003b0000019aAchAAE,a3Qb000000000tMEAQ,350
a420X000000OhjiQAC,FALSE,CLS Conference Half Day,GBP,1571854607000,005b0000000LhkRAAS,1571992563000,005b0000000LhkPAAS,1571992563000,,0030X00002h4MJLQA2,a3Qb000000000tHEAQ,100
a420X000000OhjxQAC,FALSE,CLS Conference Half Day,GBP,1571854877000,005b0000000LhkRAAS,1571992637000,005b0000000LhkPAAS,1571992637000,,003b000001ByAmUAAV,a3Qb000000000tHEAQ,100
a420X000000Ohk7QAC,FALSE,CLS Conference Half Day,GBP,1571855348000,005b0000000LhkRAAS,1571993046000,005b0000000LhkPAAS,1571993046000,,003b000001PsKqwAAF,a3Qb000000000tHEAQ,100
a420X000000OhkCQAS,FALSE,CLS Full Day,GBP,1571855686000,005b0000000LhkRAAS,1571855704000,005b0000000LhkRAAS,1571855704000,,0030X00002h5QleQAE,a3Qb000000000tHEAQ,0
a420X000000OhkbQAC,FALSE,CLS Conference Half Day,GBP,1571860870000,005b0000000LhkRAAS,1571934925000,005b0000000LhkPAAS,1571934925000,,0030X00002h5U5cQAE,a3Qb000000000tHEAQ,100
a420X000000OhlAQAS,FALSE,CLS Full Day,GBP,1571868251000,005b0000000LhkRAAS,1571868251000,005b0000000LhkRAAS,1571868251000,,0030X00002h5XKdQAM,a3Qb000000000tHEAQ,0
a420X000000OhlPQAS,FALSE,CLS Full Day,GBP,1571869493000,005b0000000LhkRAAS,1571869493000,005b0000000LhkRAAS,1571869493000,,003b000001ByARCAA3,a3Qb000000000tHEAQ,0
a420X000000Ohn1QAC,FALSE,CLS Full Day,GBP,1571932140000,005b0000000LhkRAAS,1571932140000,005b0000000LhkRAAS,1571932140000,,0030X00002h64c9QAA,a3Qb000000000tHEAQ,0
a420X000000OhnzQAC,FALSE,Tutor Fee,GBP,1572344326000,005b0000001j1qsAAA,1572344423000,005b0000001j1qsAAA,1572344423000,,003b000001EYEfWAAX,a3Qb000000000t6EAA,0
a420X000000OhoTQAS,FALSE,Half Day,GBP,1572448096000,005b0000005kCicAAE,1572875378000,005b0000000LhjyAAC,1572875378000,,003b000000tov17AAA,a3Qb000000000tMEAQ,450
a420X000000OhpqQAC,FALSE,CLT Speaker -  Short Day,GBP,1573482118000,005b0000000LhjyAAC,1573482118000,005b0000000LhjyAAC,1573482118000,,0030X00002iM0O2QAK,a3Qb000000000tMEAQ,600
a420X000000Ohq5QAC,FALSE,Full Day,GBP,1573634026000,005b0000000LhjTAAS,1573748322000,005b0000000LhjTAAS,1573748322000,,0030X00002iN99XQAS,a3Qb000000000tBEAQ,400
a420X000000Ohu2QAC,FALSE,Tutor Fee,GBP,1574775697000,005b0000005E0epAAC,1574775718000,005b0000005E0epAAC,1574775718000,,0030X00002UXrIhQAL,a3Qb000000000tCEAQ,0
a420X000000OhwXQAS,FALSE,ICA,GBP,1575300467000,005b0000000LhTRAA0,1575300844000,0050X000008UtdYQAS,1575300844000,,0030X00002S3b2wQAB,a3Qb000000000tCEAQ,0
a420X000000Oi1IQAS,FALSE,CLS Full Day,GBP,1575993944000,005b0000000LhkRAAS,1575993944000,005b0000000LhkRAAS,1575993944000,,0030X00002l6mCGQAY,a3Qb000000000tHEAQ,0
a420X000000Oi1NQAS,FALSE,1/2 Day IH Fee,GBP,1576151540000,005b0000004zPXJAA2,1576151625000,005b0000004zPXJAA2,1576151625000,,0030X00002mLTTXQA4,a3Qb000000000t5EAA,800
a420X000000Oi2aQAC,FALSE,Full Day,GBP,1576498778000,005b0000000LhjyAAC,1576753186000,005b0000000LhjyAAC,1576753186000,,0030X0000241t6xQAA,a3Qb000000000tMEAQ,600
a420X000000Oi2uQAC,FALSE,CLT Full Day,GBP,1576583855000,005b0000000LhjyAAC,1576752870000,005b0000000LhjyAAC,1576752870000,,0030X00002mOpcRQAS,a3Qb000000000tMEAQ,650
a420X000000Oi4gQAC,FALSE,Full Day,GBP,1578582294000,005b0000000LhjTAAS,1578584566000,005b0000000LhjTAAS,1578584566000,,0030X00002oRj7QQAS,a3Qb000000000tBEAQ,500
a420X000000Oi4lQAC,FALSE,Half Day,GBP,1578585727000,005b0000005kCicAAE,1578585727000,005b0000005kCicAAE,1578585727000,,0030X00002PeIQQQA3,a3Qb000000000tMEAQ,350
a420X000000Oi50QAC,FALSE,CLT Speaker,GBP,1579004517000,005b0000000LhjyAAC,1579005041000,005b0000000LhjyAAC,1579005041000,,003b000000kZ2hHAAS,a3Qb000000000tMEAQ,0
a420X000000Oi5UQAS,FALSE,CLTI Examiner,GBP,1579078399000,005b0000000LhTBAA0,1579079645000,005b0000000LhTBAA0,1579079645000,,0030X00002PeCUnQAN,a3Qb000000000t1EAA,0
a420X000000Oi6rQAC,FALSE,CLT Speaker - Webinar,GBP,1579177161000,005b0000000LhjyAAC,1579177161000,005b0000000LhjyAAC,1579177161000,,0030X00002ornCvQAI,a3Qb000000000tMEAQ,250
a420X000000Oi7QQAS,FALSE,CLT Speaker Short Day,GBP,1579529604000,005b0000000LhjyAAC,1579529604000,005b0000000LhjyAAC,1579529604000,,0030X00002pC6QgQAK,a3Qb000000000tMEAQ,550
a420X000000Oi7VQAS,FALSE,CLT Speaker Webinar,GBP,1579529630000,005b0000000LhjyAAC,1579529630000,005b0000000LhjyAAC,1579529630000,,0030X00002pC6QgQAK,a3Qb000000000tMEAQ,250
a420X000000Oi7pQAC,FALSE,CLT Speaker Webinar,GBP,1579530893000,005b0000000LhjyAAC,1579530893000,005b0000000LhjyAAC,1579530893000,,0030X00002pC7aDQAS,a3Qb000000000tMEAQ,250
a420X000000Oi8EQAS,FALSE,CLS Full Day,GBP,1579538096000,005b0000000LhkRAAS,1601454040000,005b0000000LhkQAAS,1601454041000,,003b000001Qb2mJAAR,a3Qb000000000tHEAQ,0
a420X000000Oi8JQAS,FALSE,CLS Half Day,GBP,1579538130000,005b0000000LhkRAAS,1601454093000,005b0000000LhkQAAS,1601454093000,,003b000001Qb2mJAAR,a3Qb000000000tHEAQ,150
a420X000000OiC6QAK,FALSE,CLT Speaker Full Day,GBP,1579789137000,005b0000000LhjyAAC,1579789137000,005b0000000LhjyAAC,1579789137000,,0030X00002pEVzxQAG,a3Qb000000000tMEAQ,650
a420X000000OiFPQA0,FALSE,IRE Speaker,GBP,1580212281000,0050X000008WJKzQAO,1580212301000,0050X000008WJKzQAO,1580212301000,,0030X00002pZmAbQAK,a3Qb0000000kA4eEAE,0
a420X000000OiG3QAK,FALSE,CLT Speaker Webinar,GBP,1580225891000,005b0000000LhjyAAC,1580225891000,005b0000000LhjyAAC,1580225891000,,0030X00002pZzV8QAK,a3Qb000000000tMEAQ,250
a420X000000OiGNQA0,FALSE,CLT Speaker Full Day,GBP,1580226516000,005b0000000LhjyAAC,1580226516000,005b0000000LhjyAAC,1580226516000,,0030X00002PecIHQAZ,a3Qb000000000tMEAQ,650
a420X000000OiGSQA0,FALSE,CLT Speaker Short Day,GBP,1580226537000,005b0000000LhjyAAC,1580226537000,005b0000000LhjyAAC,1580226537000,,0030X00002PecIHQAZ,a3Qb000000000tMEAQ,550
a420X000000Oi89QAC,FALSE,CLS Half Day,GBP,1579537340000,005b0000000LhkRAAS,1579889571000,005b0000000LhkRAAS,1579889571000,,0030X00002QCnwjQAD,a3Qb000000000tHEAQ,150
a420X000000OiGwQAK,FALSE,CLT Speaker Webinar,GBP,1580294423000,005b0000000LhjyAAC,1580294423000,005b0000000LhjyAAC,1580294423000,,0030X00002piz9tQAA,a3Qb000000000tMEAQ,250
a420X000000OiITQA0,FALSE,TTC Without EXPS,GBP,1580467803000,005b0000000LhjTAAS,1580467803000,005b0000000LhjTAAS,1580467803000,,0030X00002pkpStQAI,a3Qb000000000tBEAQ,250
a420X000000OiInQAK,FALSE,CLT Speaker Short Day,GBP,1580468946000,005b0000000LhjyAAC,1580468946000,005b0000000LhjyAAC,1580468946000,,0030X0000241kvdQAA,a3Qb000000000tMEAQ,550
a420X000000OiJ2QAK,FALSE,CLT Speaker - Half Day,GBP,1580469855000,005b0000000LhjyAAC,1583161786000,005b0000000LhjyAAC,1583161786000,,0030X00002pksO2QAI,a3Qb000000000tMEAQ,350
a420X000000OiJMQA0,FALSE,CLT Speaker - Half Day,GBP,1580471633000,005b0000000LhjyAAC,1580471633000,005b0000000LhjyAAC,1580471633000,,0030X00002pku5NQAQ,a3Qb000000000tMEAQ,350
a420X000000OiJWQA0,FALSE,CLT Speaker Webinar,GBP,1580471669000,005b0000000LhjyAAC,1580471669000,005b0000000LhjyAAC,1580471669000,,0030X00002pku5NQAQ,a3Qb000000000tMEAQ,250
a420X000000OiJlQAK,FALSE,CLT Speaker half day,GBP,1580472234000,005b0000000LhjyAAC,1580472234000,005b0000000LhjyAAC,1580472234000,,0030X00002PeG0jQAF,a3Qb000000000tMEAQ,350
a420X000000OiK0QAK,FALSE,Lead Invigilator - CLT,GBP,1580728172000,005b0000000LhV0AAK,1580728215000,005b0000000LhV0AAK,1580728215000,,003b0000017Dp6wAAC,a3Qb000000000tMEAQ,90
a420X000000OiKAQA0,FALSE,CLT Speaker Full Day,GBP,1580807571000,005b0000000LhjyAAC,1580807571000,005b0000000LhjyAAC,1580807571000,,0030X00002q99mrQAA,a3Qb000000000tMEAQ,650
a420X000000OiKtQAK,FALSE,CLT Speaker Full Day,GBP,1580813827000,005b0000000LhjyAAC,1580895379000,005b0000000LhjyAAC,1580895379000,,0030X00002q9Fw4QAE,a3Qb000000000tMEAQ,650
a420X000000OiLcQAK,FALSE,CLT Speaker Webinar,GBP,1580829926000,005b0000000LhjyAAC,1580829926000,005b0000000LhjyAAC,1580829926000,,0030X00002q9WaSQAU,a3Qb000000000tMEAQ,250
a420X000000OiMlQAK,FALSE,CLT Speaker half day,GBP,1580920223000,005b0000000LhjyAAC,1583942965000,005b0000000LhjyAAC,1583942965000,,0030X00002qAVcEQAW,a3Qb000000000tMEAQ,350
a420X000000OiNEQA0,FALSE,CLS Full day,GBP,1581007156000,005b0000000LhkQAAS,1581958485000,005b0000000LhkOAAS,1581958485000,,0030X00002qBdRsQAK,a3Qb000000000tHEAQ,100
a420X000000OiNOQA0,FALSE,Invigilator,GBP,1581327286000,005b0000005hqWVAAY,1581327302000,005b0000005hqWVAAY,1581327302000,,003b0000017DnaZAAS,a3Qb000000000tMEAQ,70
a420X000000OiNTQA0,FALSE,CLS Full Day,GBP,1581332652000,005b0000000LhkRAAS,1597657274000,005b0000000LhkRAAS,1597657274000,,003b000001ByC0GAAV,a3Qb000000000tHEAQ,0
a420X000000OiObQAK,FALSE,Co-Lead Full Day,GBP,1581679985000,005b0000000LhjTAAS,1581679985000,005b0000000LhjTAAS,1581679985000,,0030X00002qvBI6QAM,a3Qb000000000tBEAQ,175
a420X000000OiOvQAK,FALSE,Probation Fee Half DAy,GBP,1581680310000,005b0000000LhjTAAS,1581680310000,005b0000000LhjTAAS,1581680310000,,0030X00002qvBI6QAM,a3Qb000000000tBEAQ,175
a420X000000OiP5QAK,FALSE,CLT Speaker Full Day,GBP,1581690360000,005b0000000LhjyAAC,1581690360000,005b0000000LhjyAAC,1581690360000,,0030X00002qvPdMQAU,a3Qb000000000tMEAQ,650
a420X000000OiPAQA0,FALSE,CLT Speaker Short Day,GBP,1581690380000,005b0000000LhjyAAC,1581690380000,005b0000000LhjyAAC,1581690380000,,0030X00002qvPdMQAU,a3Qb000000000tMEAQ,550
a420X000000OiPUQA0,FALSE,Full Day,GBP,1581692376000,005b0000000LhjTAAS,1603210943000,005b0000000LhjTAAS,1603210943000,,0030X00002qvSLzQAM,a3Qb000000000tBEAQ,400
a420X000000OiPeQAK,FALSE,Adhoc Fee,GBP,1581698386000,005b0000000LhjTAAS,1582029023000,005b0000000LhjTAAS,1582029023000,,0030X00002qvdXtQAI,a3Qb000000000tBEAQ,0
a420X000000OiPjQAK,FALSE,CLS full day,GBP,1582017880000,005b0000000LhkQAAS,1582017967000,005b0000000LhkQAAS,1582017967000,,0030X00002rCGH5QAO,a3Qb000000000tHEAQ,0
a420X000000OiQ8QAK,FALSE,On-site DLA Piper Fee,GBP,1582114944000,005b0000000Lhk3AAC,1594201103000,005b0000000LhjyAAC,1594201103000,,0030X00002QCnxDQAT,a3Qb000000000tMEAQ,1500
a420X000000OiQrQAK,FALSE,CLT Speaker Full Day,GBP,1582798867000,005b0000000LhjyAAC,1583167055000,005b0000000LhjyAAC,1583167055000,,0030X00002s9jmTQAQ,a3Qb000000000tMEAQ,650
a420X000000OiR1QAK,FALSE,CLT Speaker Short Day,GBP,1582798921000,005b0000000LhjyAAC,1582798921000,005b0000000LhjyAAC,1582798921000,,0030X00002s9jmTQAQ,a3Qb000000000tMEAQ,550
a420X000000OiRBQA0,FALSE,CLS Conference Half Day,GBP,1582830334000,005b0000000LhkRAAS,1582977625000,005b0000000LhkRAAS,1582977625000,,0030X00002sAGdoQAG,a3Qb000000000tHEAQ,0
a420X000000OiRGQA0,FALSE,CLS Full Day,GBP,1582830382000,005b0000000LhkRAAS,1582830382000,005b0000000LhkRAAS,1582830382000,,0030X00002sAGdoQAG,a3Qb000000000tHEAQ,0
a420X000000OiSJQA0,FALSE,CLS Conference Half Day,GBP,1582984422000,005b0000000LhkRAAS,1582986337000,005b0000000LhkRAAS,1582986337000,,003b000001ByDX7AAN,a3Qb000000000tHEAQ,100
a420X000000OiSTQA0,FALSE,CLS Conference Half Day,GBP,1582984652000,005b0000000LhkRAAS,1582986687000,005b0000000LhkRAAS,1582986687000,,003b000000vFMW9AAO,a3Qb000000000tHEAQ,100
a420X000000OiSnQAK,FALSE,CLS Full Day,GBP,1582985541000,005b0000000LhkRAAS,1582985541000,005b0000000LhkRAAS,1582985541000,,003b000001ByBxBAAV,a3Qb000000000tHEAQ,0
a420X000000OiT7QAK,FALSE,CLS Full Day,GBP,1582990655000,005b0000000LhkRAAS,1582990655000,005b0000000LhkRAAS,1582990655000,,0030X00002sCUvZQAW,a3Qb000000000tHEAQ,0
a420X000000OiTWQA0,FALSE,CLS Conference Half Day,GBP,1582991528000,005b0000000LhkRAAS,1582992110000,005b0000000LhkRAAS,1582992110000,,003b000001Qb33bAAB,a3Qb000000000tHEAQ,100
a420X000000OiTlQAK,FALSE,CLS Full Day,GBP,1582994567000,005b0000000LhkRAAS,1582994610000,005b0000000LhkRAAS,1582994610000,,0030X00002sCXndQAG,a3Qb000000000tHEAQ,0
a420X000000OiUoQAK,FALSE,CLT Speaker Half day,GBP,1583161098000,005b0000000LhjyAAC,1583161098000,005b0000000LhjyAAC,1583161098000,,0030X00002sQq11QAC,a3Qb000000000tMEAQ,350
a420X000000OiWQQA0,FALSE,CLT Speaker Full Day,GBP,1583491796000,005b0000000LhjyAAC,1583491796000,005b0000000LhjyAAC,1583491796000,,0030X00002snqvkQAA,a3Qb000000000tMEAQ,650
a420X000000OiWVQA0,FALSE,CLT Speaker - Half Day,GBP,1583491818000,005b0000000LhjyAAC,1583491818000,005b0000000LhjyAAC,1583491818000,,0030X00002snqvkQAA,a3Qb000000000tMEAQ,350
a420X000000OiWfQAK,FALSE,CLT Speaker Webinar,GBP,1583491865000,005b0000000LhjyAAC,1583493006000,005b0000000LhjyAAC,1583493006000,,0030X00002snqvkQAA,a3Qb000000000tMEAQ,250
a420X000000OiXJQA0,FALSE,CLT Speaker - Half Day,GBP,1583763725000,005b0000000LhjyAAC,1595948533000,005b0000000LhjyAAC,1595948533000,,0030X00002szdvsQAA,a3Qb000000000tMEAQ,350
a420X000000OiYWQA0,FALSE,Full Day,GBP,1584973893000,005b0000000LhjTAAS,1584973923000,005b0000000LhjTAAS,1584973923000,,0030X00002tk3T4QAI,a3Qb000000000tBEAQ,0
a420X000000OiZFQA0,FALSE,Invigilator - Assistant,GBP,1585151870000,005b0000000LhV0AAK,1585151897000,005b0000000LhV0AAK,1585151897000,,003b0000010Uc81AAC,a3Qb000000000tMEAQ,72
a420X000000OiZyQAK,FALSE,CLT VC Administrator,GBP,1585570625000,005b0000000LhUzAAK,1585571055000,005b0000000LhUzAAK,1585571055000,,0030X00002MJrGRQA1,a3Qb000000000tMEAQ,0
a420X000000OiaXQAS,FALSE,CLT VC Administrator,GBP,1585570885000,005b0000000LhUzAAK,1585571159000,005b0000000LhUzAAK,1585571159000,,0030X00002EyNqNQAV,a3Qb000000000tMEAQ,0
a420X000000OiahQAC,FALSE,CLT VC Administrator,GBP,1585570934000,005b0000000LhUzAAK,1585570934000,005b0000000LhUzAAK,1585570934000,,0030X00002Fx8m6QAB,a3Qb000000000tMEAQ,0
a420X000000OiamQAC,FALSE,CLT VC Administrator,GBP,1585755737000,005b0000000LhUzAAK,1585755808000,005b0000000LhUzAAK,1585755808000,,003b000001CjnpEAAR,a3Qb000000000tMEAQ,0
a420X000000jP0pQAE,FALSE,CLT Speaker Half Day,GBP,1591701731000,005b0000000LhjyAAC,1591701731000,005b0000000LhjyAAC,1591701731000,,0030X00002QCnuGQAT,a3Qb000000000tMEAQ,350
a420X000000jP1YQAU,FALSE,ICTA Tutor,SGD,1592323013000,005b0000000LhNPAA0,1592323040000,005b0000000LhNPAA0,1592323040000,,003b0000018lZKpAAM,a3Q0X000000poSsUAI,0
a420X000000jPBdQAM,FALSE,ICTA Tutor,SGD,1594963506000,005b0000000LhNPAA0,1594963549000,005b0000000LhNPAA0,1594963549000,,003b00000140nvUAAQ,a3Qb000000000syEAA,0
a420X000000jPDeQAM,FALSE,Lead Auditor,GBP,1595500254000,0050X000008NL7vQAG,1595500292000,0050X000008NL7vQAG,1595500292000,,0030X00002qA4HKQA0,a3Q0X000000Oe0YUAS,950
a420X000000jPFaQAM,FALSE,CLT Speaker Short Day,GBP,1595928494000,005b0000000LhjyAAC,1595928512000,005b0000000LhjyAAC,1595928512000,,0030X000035eJwRQAU,a3Qb000000000tMEAQ,550
a420X000000jPFfQAM,FALSE,CLT Speaker Full Day,GBP,1595928535000,005b0000000LhjyAAC,1595928535000,005b0000000LhjyAAC,1595928535000,,0030X000035eJwRQAU,a3Qb000000000tMEAQ,750
a420X000000kJ1mQAE,FALSE,BSL fee,GBP,1513588502000,005b0000000L05NAAS,1513588502000,005b0000000L05NAAS,1513650647000,,003b000000jpLPgAAM,a3Qb000000000tBEAQ,0
a420X000000kJ2sQAE,FALSE,Bond Solon trainer - half day,GBP,1513593407000,005b0000000L1KUAA0,1517507855000,005b0000000L05NAAS,1517587783000,,0030X0000242LsAQAU,a3Qb000000000tBEAQ,450
a420X000000kJ2tQAE,FALSE,Bond Solon trainer - half day,GBP,1513593407000,005b0000000L1KUAA0,1519815059000,005b0000000LhjTAAS,1519815059000,,003b000001vwTKBAA2,a3Qb000000000tBEAQ,225
a420X000000kJ2wQAE,FALSE,Bond Solon trainer - half day,GBP,1513593407000,005b0000000L1KUAA0,1513593508000,005b0000000L1KUAA0,1513593508000,,0030X0000242LsEQAU,a3Qb000000000tBEAQ,0
a420X000000kJ30QAE,FALSE,Bond Solon trainer - half day,GBP,1513593407000,005b0000000L1KUAA0,1517506938000,005b0000000L05NAAS,1517587783000,,0030X0000242LsIQAU,a3Qb000000000tBEAQ,250
a420X000000kJ32QAE,FALSE,Bond Solon trainer - half day,GBP,1513593407000,005b0000000L1KUAA0,1513939664000,005b0000000L1KUAA0,1513939664000,,003b000000yFjrOAAS,a3Qb000000000tBEAQ,0
a420X000000kJ3BQAU,FALSE,Bond Solon trainer - half day,GBP,1513593407000,005b0000000L1KUAA0,1519129281000,005b0000000LhjTAAS,1519229487000,,0030X0000242LsTQAU,a3Qb000000000tBEAQ,200
a420X000000kJ3JQAU,FALSE,Bond Solon trainer - half day,GBP,1513593407000,005b0000000L1KUAA0,1517507812000,005b0000000L05NAAS,1517587783000,,0030X0000242LsbQAE,a3Qb000000000tBEAQ,225
a420X000000kJ3MQAU,FALSE,Bond Solon trainer - half day,GBP,1513593407000,005b0000000L1KUAA0,1519223455000,005b0000000LhjTAAS,1519315788000,,0030X0000242LseQAE,a3Qb000000000tBEAQ,200
a420X000000kJ3WQAU,FALSE,Bond Solon trainer - half day,GBP,1513593407000,005b0000000L1KUAA0,1522938025000,005b0000000LhjTAAS,1522938025000,,0030X0000242LspQAE,a3Qb000000000tBEAQ,262.5
a420X000000kJ3cQAE,FALSE,Bond Solon trainer - half day,GBP,1513593407000,005b0000000L1KUAA0,1517508309000,005b0000000L05NAAS,1517587783000,,0030X0000242LsvQAE,a3Qb000000000tBEAQ,200
a420X000000kJ3dQAE,FALSE,Bond Solon trainer - half day,GBP,1513593407000,005b0000000L1KUAA0,1519291424000,005b0000000LhjTAAS,1519291424000,,0030X0000242LswQAE,a3Qb000000000tBEAQ,250
a420X000000kJ3hQAE,FALSE,Bond Solon trainer - half day,GBP,1513593407000,005b0000000L1KUAA0,1517506901000,005b0000000L05NAAS,1517587783000,,0030X0000242Lt0QAE,a3Qb000000000tBEAQ,200
a420X000000kJ3jQAE,FALSE,Bond Solon trainer - half day,GBP,1513593407000,005b0000000L1KUAA0,1519987188000,005b0000000LhjTAAS,1519987188000,,0030X0000242Lt2QAE,a3Qb000000000tBEAQ,0
a420X000000kJ3pQAE,FALSE,Bond Solon trainer - half day,GBP,1513593407000,005b0000000L1KUAA0,1530267273000,005b0000000LhjTAAS,1530267273000,,0030X0000242Lt8QAE,a3Qb000000000tBEAQ,200
a420X000000kJ3qQAE,FALSE,Bond Solon trainer - half day,GBP,1513593407000,005b0000000L1KUAA0,1517506974000,005b0000000L05NAAS,1517587783000,,0030X0000242Lt9QAE,a3Qb000000000tBEAQ,240
a420X000000kJ3wQAE,FALSE,Half day BSL,GBP,1513766357000,005b0000000L05NAAS,1513766395000,005b0000000L05NAAS,1513823634000,,0030X000023tY3PQAU,a3Qb000000000tBEAQ,0
a420X000000kJ4GQAU,FALSE,Half day BSL,GBP,1513766965000,005b0000000L05NAAS,1513766965000,005b0000000L05NAAS,1513766965000,,0030X000023tYApQAM,a3Qb000000000tBEAQ,0
